"detritus_so",5.3933022242839
"detritus_d",9.96175536844633
"x_detritus_s1",0.981715957975583
"x_detritus_s2",16.2470940187022
"x_detritus_s3",4.46177647038679
"x_detritus_d1",20.1867883944761
"x_detritus_d2",47.404609915442
"x_detritus_d3",2.07314208380748
"xR_detritus_s1",109.359895699934
"xR_detritus_s2",10604.8584354498
"xR_detritus_s3",1467.5144677166
"xR_detritus_d1",1768.59591403436
"xR_detritus_d2",16642.033436786
"xR_detritus_d3",585.489354623697
"discard_o",0.139119853765219
"corpse_s1",0.0211891829783488
"corpse_s2",0.280893392831583
"corpse_s3",0.069485949441015
"corpse_d1",0.510980309955653
"corpse_d2",0.798851918077332
"corpse_d3",0.0330353140396008
"ammonia_so",33.5819240459681
"ammonia_d",55.1390034717718
"x_ammonia_s1",0.014083580276812
"x_ammonia_s2",0.196478658398911
"x_ammonia_s3",0.0491889651221898
"x_ammonia_d1",0.459364239286123
"x_ammonia_d2",0.440522243242019
"x_ammonia_d3",0.0136008466762496
"nitrate_so",225.136588366515
"nitrate_d",377.64118625662
"x_nitrate_s1",0.00340010510580529
"x_nitrate_s2",0.545412268920443
"x_nitrate_s3",0.183986729540191
"x_nitrate_d1",0.0519051024967153
"x_nitrate_d2",0.951575111324203
"x_nitrate_d3",0.0710558072308002
"phyt_so",0.0296178547435143
"phyt_d",0.0404666201672691
"herb_o",5.28468271921609
"carn_o",14.202552258327
"benthslar_o",0.018279838879361
"benths_o",19.0900540213793
"benthclar_o",2.37203425019598e-06
"benthc_o",11.5244886884516
"fishp_o",10.9126611397499
"fishplar_o",2.03469476721202
"fishd_o",19.1397212776717
"fishdlar_o",2.34486693200388e-05
"fishm_o",11.8673004616228
"bird_o",0.0104962251785514
"detritus_si",1.52857667129045
"ammonia_si",13.7204220313012
"nitrate_si",61.6656443053888
"phyt_si",0.0696435755963049
"benthslar_i",0.00112106761155924
"benthclar_i",1.41020070670865e-07
"benths_i",5.92838213241222
"benthc_i",2.79370680672797
"discard_i",0.0573953943447881
"herb_i",0.562254750765473
"carn_i",1.54217471884396
"fishplar_i",0.209115613196704
"fishdlar_i",2.77530186038027e-06
"fishp_i",1.54627755546391
"fishm_i",0.267466860536972
"fishd_i",5.91046863419104
"bird_i",0.00226427769797979
"seal_o",0.0454613411217808
"seal_i",0.0140440387322614
"ceta_o",0.0691044037978422
"ceta_i",0.010972756270453
"corpse_s0",0.00418428055680126
"corpse_d0",0.0099315731558644
"kelpC",139.165935577127
"kelpN",20.1078858934204
"kelpdebris",2.28459550197096
